location_name,sex_name,cause_name,measure_name,age_id,age_name,rate_1990,rate_2023,absolute_change,relative_change_pct
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,32,90-94 years,1.07794492897133,0.809621818382215,-0.26832311058911507,-24.89209823039592
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),32,90-94 years,12.6527334095916,10.7588844656621,-1.8938489439295,-14.967903634908165
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),32,90-94 years,3.35692184576,3.78360180006,0.42667995429999994,12.710452429475616
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),32,90-94 years,9.29581156383356,6.97528266560237,-2.3205288982311902,-24.963166285120053
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,32,90-94 years,27.89249582386,31.7522295742,3.859733750340002,13.837893083193652
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,32,90-94 years,0.46894619008,0.46791974054,-0.001026449539999974,-0.21888429029028877
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,Deaths,32,90-94 years,657.432070259884,792.243686918491,134.81161665860702,20.505786492179446
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),32,90-94 years,6576.30493772251,7921.65744312566,1345.3525054031506,20.457574856148163
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),32,90-94 years,906.74683642293,1095.96021555646,189.2133791335301,20.867277561173214
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLLs (Years of Life Lost),32,90-94 years,5669.55810129957,6825.6972275692,1156.1391262696297,20.392050061267053
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,32,90-94 years,8805.79817631262,10512.3505641003,1706.5523877876785,19.379871689295157
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,32,90-94 years,62.86549840739,59.2797206448,-3.5857777625899985,-5.703888227136811
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,34,2-4 years,1.02949059940963,0.374647910217145,-0.654842689192485,-63.60841852932023
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),34,2-4 years,89.4519904595687,32.6509653883817,-56.801025071187006,-63.4988945236053
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),34,2-4 years,0.07922344244,0.12858247945,0.04935903701000001,62.30357516638103
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),34,2-4 years,89.3727670171329,32.522382908929,-56.8503841082039,-63.61041064925917
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,34,2-4 years,1.61251963703,2.5929022547,0.9803826176699999,60.798181625602155
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,34,2-4 years,0.82309320113,1.3968133465300001,0.5737201454000002,69.70293821068584
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,34,2-4 years,1.02949059940963,0.374647910217145,-0.654842689192485,-63.60841852932023
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),34,2-4 years,89.4519904595687,32.6509653883817,-56.801025071187006,-63.4988945236053
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),34,2-4 years,0.07922344244,0.12858247945,0.04935903701000001,62.30357516638103
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),34,2-4 years,89.3727670171329,32.522382908929,-56.8503841082039,-63.61041064925917
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,34,2-4 years,1.61251963703,2.5929022547,0.9803826176699999,60.798181625602155
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,34,2-4 years,0.82309320113,1.3968133465300001,0.5737201454000002,69.70293821068584
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),34,2-4 years,0,0,0,NA
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),34,2-4 years,0,0,0,NA
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,34,2-4 years,0,0,0,NA
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,34,2-4 years,0,0,0,NA
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,235,95+ years,722.992117283269,935.759530700947,212.76741341767809,29.428732116357992
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),235,95+ years,6495.02982233933,8232.5330701003,1737.5032477609702,26.751274363435783
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),235,95+ years,595.81235794862,703.70168486563,107.88932691700995,18.10793708416396
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),235,95+ years,5899.2174643907,7528.83138523468,1629.61392084398,27.624238819483725
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,235,95+ years,5898.80500124568,6851.98946712871,953.1844658830305,16.158941780271462
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,235,95+ years,73.42318285638,68.28585908762,-5.137323768759998,-6.996868793891576
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,235,95+ years,1.20422775047051,0.99637241846555,-0.20785533200495987,-17.26046687794295
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),235,95+ years,13.0099167124824,11.6147848826439,-1.3951318298385011,-10.723603084252941
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),235,95+ years,3.18024573478,3.59292492223,0.41267918744999976,12.976330191621098
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),235,95+ years,9.8296709777032,8.02185996041066,-1.80781101729254,-18.391368555399534
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,235,95+ years,26.2027672649,29.76649397162,3.5637267067200007,13.600573827535388
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,235,95+ years,0.45146660007,0.45598175957,0.004515159499999977,1.0001093102568248
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,Deaths,235,95+ years,721.787889532799,934.763158282482,212.97526874968298,29.506628171267636
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),235,95+ years,6482.01990562684,8220.91828521767,1738.8983795908289,26.82648934912011
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),235,95+ years,592.63211221384,700.1087599434,107.47664772956,18.135474861135958
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLLs (Years of Life Lost),235,95+ years,5889.387793413,7520.80952527427,1631.42173186127,27.701041077409407
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,235,95+ years,5872.60223398077,6822.22297315709,949.6207391763201,16.170356876573532
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,235,95+ years,72.97171625631,67.82987732805,-5.14183892826,-7.046345066353532
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,238,12-23 months,0.937585649617492,0.404212714305534,-0.5333729353119581,-56.88791584316151
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),238,12-23 months,83.0715179432989,35.8337551581805,-47.2377627851184,-56.863969690984696
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),238,12-23 months,0.01876126867,0.02798080604,0.00921953737,49.141332242325376
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),238,12-23 months,83.0527566746294,35.8057743521406,-47.246982322488805,-56.887915843161416
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,238,12-23 months,0.38205315851,0.56475362245,0.18270046394000006,47.82069193002576
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,238,12-23 months,0.40985087407,0.65583028933,0.24597941526,60.016808752245886
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,238,12-23 months,0.937585649617492,0.404212714305534,-0.5333729353119581,-56.88791584316151
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),238,12-23 months,83.0715179432989,35.8337551581805,-47.2377627851184,-56.863969690984696
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),238,12-23 months,0.01876126867,0.02798080604,0.00921953737,49.141332242325376
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),238,12-23 months,83.0527566746294,35.8057743521406,-47.246982322488805,-56.887915843161416
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,238,12-23 months,0.38205315851,0.56475362245,0.18270046394000006,47.82069193002576
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,238,12-23 months,0.40985087407,0.65583028933,0.24597941526,60.016808752245886
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),238,12-23 months,0,0,0,NA
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),238,12-23 months,0,0,0,NA
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,238,12-23 months,0,0,0,NA
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,238,12-23 months,0,0,0,NA
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,388,1-5 months,10.7730214864569,4.34050463359596,-6.43251685286094,-59.709496179390875
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),388,1-5 months,966.994641368958,389.608451192158,-577.3861901768,-59.709347443684294
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),388,1-5 months,0.00183399802,0.00217719335,3.431953299999999e-4,18.712960769717736
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),388,1-5 months,966.992807370941,389.606273998806,-577.3865333721351,-59.70949617939072
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,388,1-5 months,0.03740845303,0.0442141166,0.006805663570000002,18.19284952666218
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,388,1-5 months,0.15954129659,0.20678703223,0.04724573564000001,29.61348356182367
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,388,1-5 months,10.7730214864569,4.34050463359596,-6.43251685286094,-59.709496179390875
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),388,1-5 months,966.994641368958,389.608451192158,-577.3861901768,-59.709347443684294
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),388,1-5 months,0.00183399802,0.00217719335,3.431953299999999e-4,18.712960769717736
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),388,1-5 months,966.992807370941,389.606273998806,-577.3865333721351,-59.70949617939072
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,388,1-5 months,0.03740845303,0.0442141166,0.006805663570000002,18.19284952666218
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,388,1-5 months,0.15954129659,0.20678703223,0.04724573564000001,29.61348356182367
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),388,1-5 months,0,0,0,NA
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),388,1-5 months,0,0,0,NA
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,388,1-5 months,0,0,0,NA
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,388,1-5 months,0,0,0,NA
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,389,6-11 months,6.3293111932245,2.90201897499403,-3.42729221823047,-54.149529286842004
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),389,6-11 months,565.337483718227,259.2157462303,-306.12173748792696,-54.148494714088834
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),389,6-11 months,0.00652687833,0.00884143201,0.0023145536800000003,35.46187875697693
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),389,6-11 months,565.330956839898,259.206904798293,-306.124052041605,-54.14952928684206
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,389,6-11 months,0.13300015098,0.17891546158,0.04591531059999998,34.522750735000685
Eastern Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,389,6-11 months,0.25488742206,0.37778549354,0.12289807148000004,48.21660891963122
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,389,6-11 months,6.3293111932245,2.90201897499403,-3.42729221823047,-54.149529286842004
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),389,6-11 months,565.337483718227,259.2157462303,-306.12173748792696,-54.148494714088834
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),389,6-11 months,0.00652687833,0.00884143201,0.0023145536800000003,35.46187875697693
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),389,6-11 months,565.330956839898,259.206904798293,-306.124052041605,-54.14952928684206
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,389,6-11 months,0.13300015098,0.17891546158,0.04591531059999998,34.522750735000685
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,389,6-11 months,0.25488742206,0.37778549354,0.12289807148000004,48.21660891963122
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),389,6-11 months,0,0,0,NA
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),389,6-11 months,0,0,0,NA
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,389,6-11 months,0,0,0,NA
Eastern Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,389,6-11 months,0,0,0,NA
Southern Sub-Saharan Africa,Male,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),2,0-6 days,4.72431270325848e-5,4.73840552068902e-5,1.4092817430540167e-7,0.2983040775607515
Southern Sub-Saharan Africa,Male,Diabetes mellitus,YLDs (Years Lived with Disability),2,0-6 days,4.724313e-5,4.738406e-5,1.4093000000000612e-7,0.298307923289598
Southern Sub-Saharan Africa,Male,Diabetes mellitus,Prevalence,2,0-6 days,9.6449731e-4,9.6727262e-4,2.775310000000062e-6,0.28774678490290917
Southern Sub-Saharan Africa,Male,Diabetes mellitus,Incidence,2,0-6 days,0.1011684963,0.10174765149,5.791551899999997e-4,0.5724659465952797
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),2,0-6 days,4.72431270325848e-5,4.73840552068902e-5,1.4092817430540167e-7,0.2983040775607515
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLDs (Years Lived with Disability),2,0-6 days,4.724313e-5,4.738406e-5,1.4093000000000612e-7,0.298307923289598
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 1,Prevalence,2,0-6 days,9.6449731e-4,9.6727262e-4,2.775310000000062e-6,0.28774678490290917
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 1,Incidence,2,0-6 days,0.1011684963,0.10174765149,5.791551899999997e-4,0.5724659465952797
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),2,0-6 days,0,0,0,NA
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLDs (Years Lived with Disability),2,0-6 days,0,0,0,NA
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 2,Prevalence,2,0-6 days,0,0,0,NA
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 2,Incidence,2,0-6 days,0,0,0,NA
Southern Sub-Saharan Africa,Male,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),3,7-27 days,2.4171801607369e-4,2.452393930281e-4,3.521376954409997e-6,1.4568119545282254
Southern Sub-Saharan Africa,Male,Diabetes mellitus,YLDs (Years Lived with Disability),3,7-27 days,2.4171802e-4,2.4523939e-4,3.5213699999999673e-6,1.4568090537891987
Southern Sub-Saharan Africa,Male,Diabetes mellitus,Prevalence,3,7-27 days,0.00493435506,0.00500370259,6.93475299999996e-5,1.4054021074032752
Southern Sub-Saharan Africa,Male,Diabetes mellitus,Incidence,3,7-27 days,0.10584312863,0.10873677741,0.002893648779999994,2.7339032939166286
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),3,7-27 days,2.4171801607369e-4,2.452393930281e-4,3.521376954409997e-6,1.4568119545282254
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLDs (Years Lived with Disability),3,7-27 days,2.4171802e-4,2.4523939e-4,3.5213699999999673e-6,1.4568090537891987
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 1,Prevalence,3,7-27 days,0.00493435506,0.00500370259,6.93475299999996e-5,1.4054021074032752
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 1,Incidence,3,7-27 days,0.10584312863,0.10873677741,0.002893648779999994,2.7339032939166286
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),3,7-27 days,0,0,0,NA
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLDs (Years Lived with Disability),3,7-27 days,0,0,0,NA
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 2,Prevalence,3,7-27 days,0,0,0,NA
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 2,Incidence,3,7-27 days,0,0,0,NA
Southern Sub-Saharan Africa,Male,Diabetes mellitus,Deaths,6,5-9 years,0.3158255490816,0.169011583464442,-0.14681396561715798,-46.48577863446557
