location_name,measure_name,cause_name,sex_name,metric_name,value_1990,value_2023,lower_1990,lower_2023,upper_1990,upper_2023,absolute_change,relative_change_pct
Central Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Male,Rate,280.10630294722,327.4742656798,252.91405414613,300.86432896577,306.31863165634,357.67966755075,47.36796273258,16.9107093393416
Central Sub-Saharan Africa,Deaths,Diabetes mellitus,Both,Rate,30.5523596655682,33.9033731230826,20.7267273597552,22.8851876735497,42.2232663472822,47.0013549683866,3.3510134575144015,10.968100317603025
Central Sub-Saharan Africa,Deaths,Diabetes mellitus,Female,Rate,22.3858399069663,23.4017128957168,14.0628553061383,14.1971830227787,33.7647801565513,37.5706531694418,1.0158729887504983,4.5380159644327955
Central Sub-Saharan Africa,Deaths,Diabetes mellitus,Male,Rate,39.8833309422754,48.1928844841263,24.5836329510525,29.0338992894866,62.5959858005528,71.906667440607393,8.309553541850903,20.834652837491486
Central Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Both,Rate,0.912669173381033,0.613975998799192,0.587616851045563,0.330823199673744,1.42385673645252,1.01693706291022,-0.2986931745818411,-32.7274310663212
Central Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Female,Rate,0.57025381360314,0.378335729242424,0.303320396584867,0.193665375946756,1.01292260144102,0.63939024827038,-0.191918084360716,-33.65485329209541
Central Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Male,Rate,1.25976872575277,0.852025374254288,0.718335045859056,0.431208752852331,2.23474283530989,1.51902959990597,-0.40774335149848207,-32.366524359845215
Central Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Both,Rate,29.6396904921872,33.2893971242834,20.0947442492151,22.5140832148369,41.2897246924095,46.3002333968864,3.6497066320961977,12.313578757032673
Central Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Female,Rate,21.8155860933632,23.0233771664743,13.7182238038227,13.9287699067472,33.1086229120181,37.0253657521164,1.2077910731110997,5.536367750754767
Central Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Male,Rate,38.6235622165226,47.340859109872,23.4386362974244,28.5989975225619,60.7674348749911,70.7642027508005,8.717296893349399,22.56989359106878
