population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,166,Sub-Saharan Africa,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1991,3550.16082929223,3867.1332035143,3218.02509545872
1,All Population,6,Incidence,166,Sub-Saharan Africa,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1991,190.303440651,206.76783195474,174.79490560428
1,All Population,1,Deaths,166,Sub-Saharan Africa,1,Male,27,Age-standardized,587,Diabetes mellitus,3,Rate,1992,38.2351903441867,56.0080554032545,25.1858996999852
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,1,Male,27,Age-standardized,587,Diabetes mellitus,3,Rate,1992,1275.05247742686,1667.95785995899,931.448633388652
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,1,Male,27,Age-standardized,587,Diabetes mellitus,3,Rate,1992,359.66743183923,486.13798119606,250.10988537078
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,1,Male,27,Age-standardized,587,Diabetes mellitus,3,Rate,1992,915.385054938981,1315.63894579621,618.553567382264
1,All Population,5,Prevalence,166,Sub-Saharan Africa,1,Male,27,Age-standardized,587,Diabetes mellitus,3,Rate,1992,3848.97850845151,4197.27025152368,3503.59860494221
1,All Population,6,Incidence,166,Sub-Saharan Africa,1,Male,27,Age-standardized,587,Diabetes mellitus,3,Rate,1992,211.72580849648,229.66867388705,195.07400155201
1,All Population,1,Deaths,166,Sub-Saharan Africa,1,Male,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1992,1.0362181541563,1.53411924180895,0.639055037012882
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,1,Male,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1992,73.8389582536791,111.357828301351,46.2554743732707
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,1,Male,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1992,1.38976119768,2.24740278349,0.82767099055
